Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Solar Azimuth Units,Panel Tilt Units,Panel Azimuth Units,Spectral Data Units,Version
NSRDB,69977,-,-,-,16.56,75.05,0,532,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,degrees,degrees,degrees,W/m^2/um,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Si (BPR),Si (Wacker),Si (Eurosil),"GaAs (Bauhuis et al., 2009)","InGap (Gray, 2008)","InGap (McGambridge, 2011)",CdTe,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle,0.2800 um,0.2805 um,0.2810 um,0.2815 um,0.2820 um,0.2825 um,0.2830 um,0.2835 um,0.2840 um,0.2845 um,0.2850 um,0.2855 um,0.2860 um,0.2865 um,0.2870 um,0.2875 um,0.2880 um,0.2885 um
2020,1,2,12,0,24.8,51,249,84,1,18,51,249,0,84,66.11,82.39,0.14,951,2.4,252,1,1.020831752599175,1.0226409619807355,1.0160365315931617,1.0011426808140658,0.8824669662731105,0.8852201421062306,0.991932462211318,243.30190623350012,22.724451101865924,270,2.676732365789736e-19,3.986344437365845e-18,1.576756167339834e-17,2.500721350962453e-16,1.331199384617603e-15,3.985007368418777e-15,1.2717646565905907e-14,2.1647827165047913e-14,2.6679245835798535e-13,6.823837813653586e-13,1.4249406093417997e-12,6.260070536318313e-12,2.156409009855975e-11,9.539248618740549e-11,2.60494999167061e-10,8.736030788440133e-10,3.369927429831185e-09,8.984802724827584e-09
2020,1,2,13,0,23.2,0,0,0,0,17.5,0,0,0,0,70.47,-9999,0.14,952,2.4,264,1.1,0,0,0,0,0,0,0,247.703202089125,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,14,0,22.2,0,0,0,3,17.1,0,0,0,0,72.99,-9999,0.14,953,2.4,274,1.3,0,0,0,0,0,0,0,250.88989804035288,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,15,0,21.3,0,0,0,1,16.8,0,0,0,0,75.6,-9999,0.14,953,2.4,286,1.7,0,0,0,0,0,0,0,253.02140120054452,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,16,0,20.3,0,0,0,0,16.7,0,0,0,0,79.82,-9999,0.14,953,2.3,295,2,0,0,0,0,0,0,0,253.92379428057734,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,17,0,19.4,0,0,0,0,16.7,0,0,0,0,84.13,-9999,0.14,953,2.2,302,2.1,0,0,0,0,0,0,0,252.63258328396566,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,18,0,18.5,0,0,0,0,16.5,0,0,0,0,88.24,-9999,0.14,953,2.1,308,2.1,0,0,0,0,0,0,0,244.46900313216557,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,19,0,17.8,0,0,0,0,16.2,0,0,0,0,90.51,-9999,0.14,952,2.1,313,1.9,0,0,0,0,0,0,0,187.71826703543167,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,20,0,17.1,0,0,0,0,15.8,0,0,0,0,92.32,-9999,0.14,951,2,318,1.8,0,0,0,0,0,0,0,117.87716853248264,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,21,0,16.5,0,0,0,0,15.5,0,0,0,0,93.67,-9999,0.14,951,1.9,323,1.6,0,0,0,0,0,0,0,107.78378664272549,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,22,0,15.9,0,0,0,0,15.2,0,0,0,0,95.52,-9999,0.14,951,1.9,329,1.5,0,0,0,0,0,0,0,106.04814494987755,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,2,23,0,15.4,0,0,0,0,15,0,0,0,0,97.33,-9999,0.14,951,1.9,336,1.4,0,0,0,0,0,0,0,106.75500135288314,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,0,0,15,0,0,0,0,14.9,0,0,0,0,99.29,-9999,0.14,952,1.9,344,1.3,0,0,0,0,0,0,0,108.74865190721817,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,1,0,14.8,0,0,0,0,14.8,0,0,0,0,100,-9999,0.14,953,1.9,353,1.4,0,0,0,0,0,0,0,111.79656926590724,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,2,0,16.9,41,243,67,0,15,41,243,0,67,88.57,83.94,0.14,954,1.8,1,2.2,1.01940560377519,1.0215175587067857,1.0144770527228675,0.9882920842840078,0.8546818544022913,0.8553762025075597,0.9801435228695745,116.02344486437119,17.532324862621593,90,2.3455696096550783e-19,3.4931854835662395e-18,1.396276637477485e-17,2.1908166942872157e-16,1.1662272978074644e-15,3.4908174185307784e-15,1.1263673781412038e-14,1.895904208270268e-14,2.361661647326811e-13,6.040105813413402e-13,1.2482599968336423e-12,5.481802862679997e-12,1.8879438607056813e-11,8.44631492448399e-11,2.305440540106899e-10,7.735305048549851e-10,2.982729466990212e-09,7.955982072729054e-09
2020,1,3,3,0,20.5,91,597,281,0,15.1,91,597,0,281,71.26,71.43,0.14,955,1.8,8,2.1,1.0131865379914957,1.0124987477187923,1.011417054223142,1.0244996376388171,1.0143143890904183,1.015965313789142,1.0214552756237034,121.83051027572321,68.42305221977666,90,3.78290289333449e-19,5.655519399561709e-18,2.2410034562107718e-17,3.5694566535368816e-16,1.9051705593781355e-15,5.7189069784596026e-15,1.849738334748741e-14,3.1200799006934646e-14,3.9106534848640237e-13,1.0038177643135044e-12,2.081917920804986e-12,9.191400142867181e-12,3.173581585052446e-11,1.410618392923167e-10,3.9098894957838996e-10,1.319007133167173e-09,5.124536339305386e-09,1.3728587065909328e-08
2020,1,3,4,0,24.8,113,762,497,0,14.4,113,762,0,497,52.37,59.78,0.14,955,1.8,359,1.7,1.0018705085407542,1.00052058665169,1.0016781473084129,1.0176649780135631,1.0431105028454497,1.0422044557741657,1.0189360819634559,129.95887056323028,52.76594706460942,90,1.4576989492382616e-18,2.1764203439316737e-17,8.617804751783232e-17,1.3705371216180522e-15,7.308103920460046e-15,2.1917229297040563e-14,7.08133175196011e-14,1.1936417380811134e-13,1.4931650965537761e-12,3.8277755614307e-12,7.928345749493872e-12,3.494744387532216e-11,1.20570270920591e-10,5.35068578075439e-10,1.481172330116657e-09,4.988401150831363e-09,1.9340201271323845e-08,5.1738183363621985e-08
2020,1,3,5,0,27.4,122,852,673,0,13.2,122,852,0,673,41.49,49.71,0.14,954,1.8,317,1,0.9951495893064153,0.9936678147004593,0.9959597504421971,1.0113770734966667,1.0504295684117289,1.0480432548170973,1.014982498385698,141.56658886429068,36.25169563446435,90,4.080045803486289e-18,6.093287929935399e-17,2.438275706410733e-16,3.838932170152735e-15,2.048197110534088e-14,6.14144067472154e-14,1.9856447991138138e-13,3.3460187684036734e-13,4.191957134230747e-12,1.075631851631357e-11,2.2319611329122673e-11,9.85977349869935e-11,3.405794593450189e-10,1.534676420264152e-09,4.217908376756018e-09,1.4316460325678166e-08,5.638189761662219e-08,1.5276096894039526e-07
2020,1,3,6,0,29.1,135,880,785,0,11.9,135,880,0,785,34.62,42.4,0.14,953,1.8,260,1.2,0.9918513010970397,0.9904202213536372,0.993102501046974,1.0074595786905218,1.050707272327337,1.0478051899147343,1.0119299310213097,157.90038248224073,18.96014654952829,90,7.85043082342684e-18,1.1753359411833866e-16,4.708792636478345e-16,7.447982778600005e-15,4.03060556950984e-14,1.2005882177443038e-13,3.8991265673678894e-13,6.592813338894492e-13,8.421194734357774e-12,2.18965879341993e-11,4.62676717661957e-11,2.10442923180205e-10,7.45197095627223e-10,3.436973416404707e-09,9.747377682946625e-09,3.462024728536543e-08,1.4594631747737913e-07,4.113035917709146e-07
2020,1,3,7,0,30.1,133,902,830,0,11,133,902,0,830,30.73,39.42,0.14,951,1.8,243,1.8,0.9904756568563853,0.9890134041396434,0.991958659308778,1.0062007202650072,1.0520792653259448,1.0488130437338814,1.011207140288234,178.5626855017806,1.181294133407988,90,1.0507367389950774e-17,1.5817706710790995e-16,6.288419306959552e-16,1.0149206996693146e-14,5.483080031641894e-14,1.6614395133669216e-13,5.389124825071127e-13,9.256384761115149e-13,1.2055797489064529e-11,3.189850944282703e-11,6.950280883895787e-11,3.2481346512372173e-10,1.1523538667083443e-09,5.444436199737171e-09,1.5726352556046264e-08,5.700641352859065e-08,2.4538209228596384e-07,6.972428198343019e-07
2020,1,3,8,0,30.6,127,900,799,0,10.4,127,900,0,799,28.81,41.72,0.14,950,1.8,242,2.1,0.9912199097743661,0.9897230929580675,0.9926239358102058,1.0072594423554635,1.052637485334736,1.049429323597402,1.0121447533784893,199.57241874275778,16.629172881663493,270,8.86672913228726e-18,1.3287106048993307e-16,5.269907105945032e-16,8.432576350999537e-15,4.5233125359418665e-14,1.363100052450602e-13,4.3865209204637715e-13,7.498749179816803e-13,9.525416583393524e-12,2.5111089577131005e-11,5.325306424807592e-11,2.433207969400775e-10,8.546611449044804e-10,3.9615974274616536e-09,1.1272747392707314e-08,4.022268033016242e-08,1.702526695371061e-07,4.806002227492616e-07
2020,1,3,9,0,30.6,116,876,696,0,10.1,116,876,0,696,28.08,48.55,0.14,949,1.8,245,2.3,0.9941186276334718,0.9925516555828553,0.9951316760529599,1.010857102235887,1.0530160487012412,1.0502181002716149,1.0150282155553825,216.57847690272104,34.003913268240574,270,4.667535401514868e-18,6.971221832865218e-17,2.789395357655083e-16,4.392587530693735e-15,2.3439072784993274e-14,7.02804795788625e-14,2.2726942181297465e-13,3.830011933302902e-13,4.801930883325724e-12,1.2326778951112782e-11,2.5589767261424565e-11,1.1325451304655978e-10,3.91467435779466e-10,1.7480809093614138e-09,4.8697327926565105e-09,1.640479886704926e-08,6.5070333434463e-08,1.771750884863663e-07
2020,1,3,10,0,29.9,100,814,527,0,9.8,100,814,0,527,28.74,58.33,0.14,949,1.9,250,2.5,1.0006164359649732,0.9989470616197085,1.000819666476432,1.0191394127364486,1.0526239133832376,1.0508578383430265,1.0216219483546514,228.75742934371365,50.626370350674016,270,1.8784155978347988e-18,2.804809993774097e-17,1.122252058548758e-16,1.766467942952863e-15,9.422924702925538e-15,2.8247273649689454e-14,9.130872675088034e-14,1.5383913440585414e-13,1.9252209030877205e-12,4.935777763221461e-12,1.0225627305517924e-11,4.5089542192120733e-11,1.5554251927401803e-10,6.905407731996326e-10,1.911953624083977e-09,6.368842486099703e-09,2.4706768782177226e-08,6.614931563622614e-08
2020,1,3,11,0,28.2,79,694,318,0,11.3,79,694,0,318,34.95,69.82,0.14,949,1.8,255,1.9,1.0104996516791327,1.0091779213754002,1.0093167992170633,1.0264455427268195,1.0351064380490245,1.0352094346029783,1.0256116858053468,237.2779863944733,66.39171946930007,270,5.116788260504461e-19,7.648284266292814e-18,3.0619427180779475e-17,4.824856211870645e-16,2.575880864398756e-15,7.727272453155583e-15,2.499666777121256e-14,4.213772276589918e-14,5.280662721139951e-13,1.3549885680094426e-12,2.8097779205751805e-12,1.2401736979925934e-11,4.281329617552831e-11,1.9024255122563382e-10,5.272378598541217e-10,1.7578606636345874e-09,6.827855831993042e-09,1.8291774298654877e-08
2020,1,3,12,0,23.5,42,407,97,0,14.9,42,407,0,97,58.46,82.25,0.14,950,1.8,267,1.2,1.0287386987347134,1.029012807305429,1.0251521180222274,1.026752961669452,0.9504600204652608,0.9520875756171082,1.0201506076397133,243.34823996354154,23.163130915532165,270,3.122431942564131e-19,4.651679069038761e-18,1.8398529336944645e-17,2.9177565488458696e-16,1.5534227587644665e-15,4.6522547397863636e-15,1.484997562843366e-14,2.5263921698226043e-14,3.115702606185559e-13,8.059905273539113e-13,1.6656772796353007e-12,7.318102866984993e-12,2.5207073073586556e-11,1.1160639229656793e-10,3.0474258678147444e-10,1.022971582092929e-09,3.947673138415555e-09,1.0530423911739422e-08
2020,1,3,13,0,21.5,0,0,0,3,14,0,0,0,0,62.4,-9999,0.14,951,1.8,277,1.5,0,0,0,0,0,0,0,247.76329717074537,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,14,0,20.5,0,0,0,3,13.7,0,0,0,0,65.09,-9999,0.14,951,1.8,284,1.7,0,0,0,0,0,0,0,250.96544828034013,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,15,0,19.5,0,0,0,3,13.9,0,0,0,0,69.87,-9999,0.14,952,1.8,289,1.8,0,0,0,0,0,0,0,253.1187537946347,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,16,0,18.5,0,0,0,0,14,0,0,0,0,75.24,-9999,0.14,952,1.7,294,1.8,0,0,0,0,0,0,0,254.05808058990408,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,17,0,17.7,0,0,0,0,14.1,0,0,0,0,79.23,-9999,0.14,951,1.7,300,1.7,0,0,0,0,0,0,0,252.84409487536766,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,18,0,17,0,0,0,0,13.9,0,0,0,0,82.12,-9999,0.14,951,1.6,304,1.6,0,0,0,0,0,0,0,244.91253810551675,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,19,0,16.4,0,0,0,0,13.7,0,0,0,0,83.95,-9999,0.14,951,1.6,309,1.5,0,0,0,0,0,0,0,188.79642115821034,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,20,0,15.8,0,0,0,0,13.4,0,0,0,0,85.58,-9999,0.14,950,1.6,313,1.5,0,0,0,0,0,0,0,117.69824105659939,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,21,0,15.3,0,0,0,0,13.1,0,0,0,0,86.88,-9999,0.14,950,1.6,317,1.4,0,0,0,0,0,0,0,107.61419441100088,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,22,0,14.7,0,0,0,3,12.9,0,0,0,0,88.99,-9999,0.14,950,1.6,320,1.2,0,0,0,0,0,0,0,105.90666138145457,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,3,23,0,14.2,0,0,0,0,12.7,0,0,0,0,90.73,-9999,0.14,950,1.6,324,1,0,0,0,0,0,0,0,106.62869406306424,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,0,0,13.9,0,0,0,0,12.5,0,0,0,0,91.2,-9999,0.14,950,1.5,332,0.9,0,0,0,0,0,0,0,108.62838183025696,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,1,0,13.8,0,0,0,0,12.5,0,0,0,0,91.63,-9999,0.14,951,1.5,344,0.9,0,0,0,0,0,0,0,111.67540753462066,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,2,0,16.3,37,311,70,0,12.7,37,311,0,70,79.44,84.01,0.14,952,1.4,358,1.6,1.0259241846228577,1.0275678170890798,1.0216619881058064,1.0022226288313338,0.8822710885212123,0.883141065156501,0.9944956124103377,115.8950309678504,17.312242045436136,90,2.3967630196530286e-19,3.5324095625354404e-18,1.411328074272615e-17,2.2383222715467596e-16,1.1914377701041151e-15,3.5665893668435004e-15,1.1386964921127148e-14,1.9167431666136483e-14,2.388023753849045e-13,6.11000705403684e-13,1.2623095491157583e-12,5.6046035625750285e-12,1.9304566997982665e-11,8.543149739339164e-11,2.332280848751178e-10,7.826367519948722e-10,3.0189361760007545e-09,8.049448612483159e-09
2020,1,4,3,0,19.9,80,657,289,1,12.7,80,657,0,289,63.21,71.48,0.14,953,1.4,9,1.2,1.0099749428942693,1.0094670178822114,1.0085140274764544,1.016894417954841,1.00957223841333,1.0104378045272315,1.0147512427441643,121.68808338238642,68.5083677384736,90,4.0227031269357894e-19,6.014376403218703e-18,2.408516642341159e-17,3.7966413880410874e-16,2.0482918631972486e-15,6.083469341830031e-15,1.9676248601270367e-14,3.3191232971165544e-14,4.1614878724557053e-13,1.0681581859070643e-12,2.2157343342613047e-12,9.784711624729183e-12,3.415466821325567e-11,1.518466527167717e-10,4.1637026310909885e-10,1.4044912801110892e-09,5.4603392243824716e-09,1.463030223452651e-08
2020,1,4,4,0,24.6,99,814,508,3,11.8,124,666,3,459,44.68,59.81,0.14,953,1.4,227,0.7,1.0078083348152762,1.0058096044342264,1.0086225976993406,1.0270243895247104,1.0692300754922306,1.0659831015270491,1.0312032137918112,129.79533027876369,52.86094207063441,90,1.0424010461635066e-18,1.3017502301842137e-17,5.757399113135944e-17,1.5485420483876895e-15,6.4825754334344406e-15,2.0668778751949893e-14,6.679622887938629e-14,8.088966758503908e-14,1.6084453185454275e-12,3.974683835626623e-12,7.418637892848477e-12,2.580393965483016e-11,1.2578262414077411e-10,5.066193235370862e-10,1.6000020424404755e-09,5.087394215542278e-09,1.5111328820769762e-08,4.9971043418842984e-08
2020,1,4,5,0,27.2,108,895,687,1,10.6,108,895,0,687,35.42,49.71,0.14,952,1.4,218,1.8,0.9916414269250713,0.9904808139328385,0.9926631134923705,1.0030365486583448,1.0416950848287745,1.03887744236333,1.0071043476387933,141.37800422079533,36.35959602237586,90,4.3693485603256014e-18,6.457389043592281e-17,2.583060830017371e-16,4.110214386288314e-15,2.1932066184018282e-14,6.576120660168227e-14,2.1038989580222224e-13,3.5450678217084517e-13,4.4423548126205526e-12,1.1403252776810146e-11,2.365562171543709e-11,1.0564569888806633e-10,3.6495014311761826e-10,1.6267102411296687e-09,4.47114188718586e-09,1.517479110235087e-08,5.976258902207218e-08,1.6181420881324272e-07
2020,1,4,6,0,28.7,119,921,800,0,9.8,119,921,0,800,30.73,42.36,0.14,951,1.4,222,2.3,0.9883607930129015,0.98725104043185,0.9898088715559911,0.9992802522331126,1.0420200793975714,1.0387340750610525,1.0041618124613587,157.69876979995377,19.082679329697996,90,8.409505187743198e-18,1.2592243628711483e-16,4.991898377932307e-16,7.979590047701722e-15,4.274981896998107e-14,1.2862800868163816e-13,4.133796838631065e-13,7.063591887731184e-13,8.926706909065383e-12,2.3209415183152077e-11,4.9543379208658827e-11,2.252153864904176e-10,7.891486563866244e-10,3.636902235671731e-09,1.0309396941871428e-08,3.658200786992016e-08,1.5395596761605997e-07,4.334958152709323e-07
2020,1,4,7,0,29.7,119,942,848,0,9.1,119,942,0,848,27.64,39.33,0.14,949,1.3,226,2.5,0.9861493714449231,0.985140161258289,0.9878115657229306,0.995644815787284,1.039818270277312,1.0362311204587342,1.000959876457088,178.39133148535575,1.31758968491161,90,1.1080446914093485e-17,1.6683543007535779e-16,6.702035879133274e-16,1.0707751880830955e-14,5.785825768731832e-14,1.7532323624780996e-13,5.748137708245817e-13,9.768294299810575e-13,1.285300845614595e-11,3.399942938103696e-11,7.335187977568361e-11,3.4268871576169474e-10,1.2155785362728128e-09,5.740330285165591e-09,1.671370983636571e-08,6.002609871293024e-08,2.5797892348637574e-07,7.325505715183553e-07
2020,1,4,8,0,30.2,115,937,815,0,8.5,115,937,0,815,25.84,41.59,0.14,948,1.3,231,2.6,0.9869601690320753,0.9859395725870976,0.9885186772787411,0.9965671193483177,1.03975388377389,1.0362843410570761,1.0016823077752717,199.47421574671526,16.48266339075954,270,9.349401025498818e-18,1.3866866149760235e-16,5.557685995981147e-16,8.806258326696556e-15,4.772445191314631e-14,1.4233991239867924e-13,4.630135100238693e-13,7.833495539829178e-13,1.0065891015641398e-11,2.6261955637893725e-11,5.569900729510285e-11,2.547557746281044e-10,8.950934160651561e-10,4.151476608121583e-09,1.1929905194545764e-08,4.217430687127989e-08,1.7853339220470038e-07,5.039409414765933e-07
2020,1,4,9,0,30.1,123,874,703,0,8,123,874,0,703,25.13,48.4,0.14,947,1.3,234,2.7,0.9905349675286212,0.989629554976987,0.9914745103193506,0.9994292897890795,1.035140831268851,1.0326431689654776,1.0030990376819742,216.54887671028888,33.852129632290556,270,4.563753895145702e-18,6.744659798741164e-17,2.697828127454613e-16,4.248023131768473e-15,2.290756804100231e-14,6.79670480716202e-14,2.1977440907967585e-13,3.7036803989979176e-13,4.643384489000226e-12,1.1921203788054775e-11,2.4749573052116774e-11,1.0955703910837833e-10,3.7877560023391226e-10,1.6920478859245877e-09,4.715751426846727e-09,1.590038429900649e-08,6.317012717066535e-08,1.722017088805414e-07
2020,1,4,10,0,29.4,110,805,534,0,7.9,110,805,0,534,25.93,58.18,0.14,947,1.3,240,2.6,0.996556574947274,0.9957555113390473,0.9966581373934508,1.0048953076782245,1.0289549643077296,1.0276537616163417,1.0066363662286235,228.77065639362345,50.47389340975678,270,1.815648088591157e-18,2.6825344937558085e-17,1.072939303638712e-16,1.6886359584309903e-15,9.10270107092838e-15,2.7000561978673163e-14,8.727134080438821e-14,1.4704473851701637e-13,1.8398326992988568e-12,4.716871286902232e-12,9.771082208286288e-12,4.3078624722662945e-11,1.486058537265417e-10,6.595989317404908e-10,1.8262608015270163e-09,6.082302070064432e-09,2.3592804538415472e-08,6.315843999394619e-08
2020,1,4,11,0,27.5,89,665,319,0,9.8,89,665,0,319,33.04,69.68,0.14,948,1.3,247,1.9,1.007094837655864,1.0067763120923705,1.00579664857015,1.0118836773922404,1.0066005582378261,1.0074679639323367,1.009943352823855,237.31579452860106,66.24181215205662,270,4.976129700835334e-19,7.359645619288838e-18,2.9467934040737463e-17,4.642934745122845e-16,2.503926439105221e-15,7.435180591279907e-15,2.4040457522768047e-14,4.052819230677318e-14,5.079841914237409e-13,1.3034496754776428e-12,2.7016003392012956e-12,1.1923578291150056e-11,4.116015925087362e-11,1.8295698622136768e-10,5.067875036114264e-10,1.6902091023642402e-09,6.563354000312747e-09,1.7575460788491835e-08
2020,1,4,12,0,22.5,47,359,96,0,13.5,47,359,0,96,56.7,82.12,0.14,949,1.3,262,1.2,1.0213304891574364,1.0230941480052602,1.0176327327355015,1.0002438321181735,0.8950965138296522,0.8972627044991264,0.9924510045120757,243.4021342032146,23.6084077082526,270,2.9598005040355393e-19,4.408734056404479e-18,1.762278138831678e-17,2.766169455834744e-16,1.4727120917307131e-15,4.409296496381906e-15,1.4229001667512215e-14,2.395279650636639e-14,2.985123148199209e-13,7.636928001639657e-13,1.5780385117089388e-12,6.93508449609855e-12,2.3888551858405535e-11,1.0571045442154813e-10,2.9195911804885113e-10,9.688052383369972e-10,3.73798214617519e-09,9.973087939975476e-09
2020,1,4,13,0,20.4,0,0,0,0,12.7,0,0,0,0,61.26,-9999,0.14,950,1.4,273,1.4,0,0,0,0,0,0,0,247.83097719009893,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,14,0,19.2,0,0,0,0,12.4,0,0,0,0,64.89,-9999,0.14,951,1.4,283,1.5,0,0,0,0,0,0,0,251.04892796897252,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,15,0,18.1,0,0,0,0,12.4,0,0,0,0,69.2,-9999,0.14,951,1.4,289,1.4,0,0,0,0,0,0,0,253.22484718350063,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,16,0,17.1,0,0,0,0,12.3,0,0,0,0,73.49,-9999,0.14,951,1.3,294,1.2,0,0,0,0,0,0,0,254.20268566061458,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,17,0,16.3,0,0,0,0,12.2,0,0,0,0,76.45,-9999,0.14,951,1.3,301,1.1,0,0,0,0,0,0,0,253.06899509410243,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,18,0,15.7,0,0,0,0,11.9,0,0,0,0,77.97,-9999,0.14,950,1.3,312,1.1,0,0,0,0,0,0,0,245.37586600485952,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,19,0,15.2,0,0,0,0,11.6,0,0,0,0,79.08,-9999,0.14,950,1.3,326,1,0,0,0,0,0,0,0,189.9004385809095,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,20,0,14.7,0,0,0,0,11.3,0,0,0,0,80.29,-9999,0.14,949,1.3,343,1,0,0,0,0,0,0,0,117.48614779047159,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,21,0,14.2,0,0,0,0,11.2,0,0,0,0,82.05,-9999,0.14,949,1.3,2,1,0,0,0,0,0,0,0,107.42698687726187,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,22,0,13.8,0,0,0,0,11.2,0,0,0,0,84.17,-9999,0.14,949,1.3,23,1.1,0,0,0,0,0,0,0,105.75330888881484,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,4,23,0,13.4,0,0,0,0,11.5,0,0,0,0,88.5,-9999,0.14,949,1.4,38,1.4,0,0,0,0,0,0,0,106.49319414320917,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,5,0,0,13.3,0,0,0,0,12.4,0,0,0,0,94,-9999,0.14,950,1.5,47,1.8,0,0,0,0,0,0,0,108.5003500450573,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,5,1,0,13.6,0,0,0,0,13.3,0,0,0,0,98.11,-9999,0.14,951,1.6,53,2.5,0,0,0,0,0,0,0,111.54729214827103,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
